,ID,floor_area_sqm,mean_resale_price,Closest distance to Marina Bay Sands,Closest distance to Resorts World Casino Sentosa,geometry,Closest distance to a hotel,Closest distance to a park,Traffic lights within 500 meters,Parking lots within 500 meters
477,block 161 QUEENSTOWN,77.5,392199.097008547,15548042.1514909,15548042.1514909,POINT (-76.9693881 38.950721),15533660.596152823,15528540.855103562,0,0
478,block 161 TAMPINES,96.27777777777776,409062.2472222222,11266.640206553264,11266.640206553264,POINT (103.93102912719868 1.35828095),3446.4064248378895,1501.0884756363776,0,566
479,block 161 TOA PAYOH,40.4,220032.41666666663,5885.077794635806,5885.077794635806,POINT (103.84106585119139 1.33399615),799.9639373855698,855.9932111212161,0,66
480,block 161 WOODLANDS,81.18181818181819,295372.15440115443,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
481,block 161 YISHUN,121.84,418270.6436363637,17125.649119290814,17125.649119290814,POINT (103.8395409 1.438065),2603.320642946507,499.17292237660376,0,0
482,block 162 BUKIT BATOK,84.42857142857143,300442.10930735926,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
483,block 162 CHOA CHU KANG,111.33333333333331,383366.01406926406,18285.99136391172,18285.99136391172,POINT (103.7445 1.401318),7735.323339091603,1416.035097612029,0,21
484,block 162 QUEENSTOWN,67.11111111111111,318748.5595238095,15548042.1514909,15548042.1514909,POINT (-76.9693881 38.950721),15533660.596152823,15528540.855103562,0,0
485,block 162 TAMPINES,116.16666666666669,486956.15280199255,11266.640206553264,11266.640206553264,POINT (103.93102912719868 1.35828095),3446.4064248378895,1501.0884756363776,0,566
486,block 162 WOODLANDS,118.23076923076924,376349.7633043058,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
487,block 163 BISHAN,122.5,651299.2919860627,12821992.296439068,12821992.296439068,POINT (-123.8541392 48.7916839),12805440.311494686,12804180.879941395,0,0
488,block 163 BUKIT BATOK,83.55555555555556,296251.6540880503,13546.368069972705,13546.368069972705,POINT (103.75261604998195 1.3559956),3083.685636114205,412.97137914220417,0,167
489,block 163 BUKIT PANJANG,112.0,523902.6581196581,14305.71568963065,14305.71568963065,POINT (103.7718658 1.377921),6280.543634722028,520.3685513679015,3,0
490,block 163 QUEENSTOWN,75.42857142857143,314025.4344229217,2401323.530558786,2401323.530558786,POINT (121.1761909 14.5060306),2384189.8526045713,2382274.999863411,0,0
491,block 163 TAMPINES,110.05,440741.0394698086,12011.449691750802,12011.449691750802,POINT (103.9435712 1.3546528),2577.709762852811,519.8626190387441,2,0
492,block 163 TOA PAYOH,65.6875,297336.9454022988,5743.444997146924,5743.444997146924,POINT (103.8497414 1.3353906),1053.5212691663721,567.364900852594,0,0
493,block 166 WOODLANDS,73.66666666666667,301601.1904761905,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
494,block 168 WOODLANDS,112.3846153846154,342454.3552466555,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
495,block 169 WOODLANDS,135.25,448644.902173913,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
496,block 17 BUKIT MERAH,103.47222222222224,626893.8625,1834.627121338543,1834.627121338543,POINT (103.82831840371266 1.2704395),248.7778970666255,1244.6646066973003,0,0
497,block 17 BUKIT TIMAH,115.23529411764706,657006.9070317782,263575.98638049024,263575.98638049024,POINT (101.4670762 1.5112818),253640.57213193268,248446.00543563213,0,0
498,block 17 GEYLANG,59.785714285714285,271418.74823422194,4703.10950931338,4703.10950931338,POINT (103.8870563 1.3181862),422.920243142269,402.13140927055673,1,412
499,block 17 HOUGANG,80.3076923076923,303113.8171550672,3358327.068855709,3358327.068855709,POINT (112.38312 30.5177958),3343985.5028289706,3340111.232258422,0,0
500,block 17 MARINE PARADE,82.0,460347.1194653299,5254.445630521953,5254.445630521953,POINT (103.904665 1.302774),208.02567314987863,451.64683706976643,1,144
501,block 17 QUEENSTOWN,96.43478260869566,594280.2279503106,4314.418193074918,4314.418193074918,POINT (103.80037236559193 1.287716),547.8038646298813,998.9442556070392,0,90
502,block 17 TOA PAYOH,77.87931034482759,308951.26829268294,5743.444997146924,5743.444997146924,POINT (103.8497414 1.3353906),1053.5212691663721,567.364900852594,0,0
503,block 170 ANG MO KIO,55.88235294117647,245230.4222605775,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
504,block 170 BUKIT BATOK,117.0,445134.1711975835,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
505,block 170 BUKIT PANJANG,104.07142857142856,445255.2056798623,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
506,block 170 QUEENSTOWN,61.48148148148148,295071.6039867109,15548042.1514909,15548042.1514909,POINT (-76.9693881 38.950721),15533660.596152823,15528540.855103562,0,0
507,block 170 WOODLANDS,127.66666666666669,426131.0483870968,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
508,block 170 YISHUN,115.875,387161.7944444445,17125.649119290814,17125.649119290814,POINT (103.8395409 1.438065),2603.320642946507,499.17292237660376,0,0
509,block 171 WOODLANDS,101.4,328532.5,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
510,block 172 WOODLANDS,101.4,359349.1982281285,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
511,block 173 WOODLANDS,114.5,365818.6111111111,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
512,block 175 ANG MO KIO,91.0,386225.8128930818,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
513,block 175 BUKIT BATOK,71.82352941176471,269722.49096717336,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
514,block 175 BUKIT PANJANG,108.77777777777776,463756.4232209738,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
515,block 175 YISHUN,125.08333333333331,376897.0384615385,17125.649119290814,17125.649119290814,POINT (103.8395409 1.438065),2603.320642946507,499.17292237660376,0,0
516,block 176 BISHAN,67.07692307692308,387225.1090672612,9626.362806730527,9626.362806730527,POINT (103.82903026932581 1.36559295),3476.8964086441274,402.81198530142524,1,17
517,block 176 BUKIT BATOK,86.17647058823529,300877.395030426,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
518,block 176 BUKIT PANJANG,110.0,460093.8726530612,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
519,block 176 WOODLANDS,184.0,634027.5555555555,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
520,block 177 ANG MO KIO,91.2,380609.540860215,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
521,block 177 BISHAN,99.88888888888889,480419.8888888889,9626.362806730527,9626.362806730527,POINT (103.82903026932581 1.36559295),3476.8964086441274,402.81198530142524,1,17
522,block 177 BUKIT BATOK,88.66666666666667,302031.77915804,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
523,block 177 BUKIT PANJANG,101.11111111111111,475806.70631194575,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
524,block 177 WOODLANDS,91.58333333333331,319257.1614583333,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
525,block 178 ANG MO KIO,72.44444444444444,307963.9096818215,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
526,block 178 BISHAN,98.14285714285714,559022.5178571428,9626.362806730527,9626.362806730527,POINT (103.82903026932581 1.36559295),3476.8964086441274,402.81198530142524,1,17
527,block 178 BUKIT BATOK,73.0,298336.68376623373,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
528,block 178 BUKIT PANJANG,100.0,487303.385873163,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
529,block 18 BEDOK,65.42105263157895,284905.4766374635,9057.217152985671,9057.217152985671,POINT (103.9314714 1.3256702),1853.18802415568,799.6053700989594,1,0
530,block 18 BUKIT MERAH,73.525,415221.29693113774,1834.627121338543,1834.627121338543,POINT (103.82831840371266 1.2704395),248.7778970666255,1244.6646066973003,0,0
531,block 18 BUKIT TIMAH,86.0,449826.9230769231,263575.98638049024,263575.98638049024,POINT (101.4670762 1.5112818),253640.57213193268,248446.00543563213,0,0
532,block 18 GEYLANG,65.15,270773.90017921146,4703.10950931338,4703.10950931338,POINT (103.8870563 1.3181862),422.920243142269,402.13140927055673,1,412
533,block 18 HOUGANG,92.0,341225.0650793651,3358327.068855709,3358327.068855709,POINT (112.38312 30.5177958),3343985.5028289706,3340111.232258422,0,0
534,block 18 KALLANG/WHAMPOA,93.97674418604652,487245.0050981577,4502.24597112861,4502.24597112861,POINT (103.8663299 1.3250618),1443.4687309170426,149.38617702407808,0,142
535,block 18 MARINE PARADE,88.0,498414.9373460815,5254.445630521953,5254.445630521953,POINT (103.904665 1.302774),208.02567314987863,451.64683706976643,1,144
536,block 18 QUEENSTOWN,94.3,540727.056060606,4284.306082502781,4284.306082502781,POINT (103.79997511952341 1.2871172),593.3405066354198,953.2501513551008,0,90
537,block 18 TOA PAYOH,83.24,316919.2914583333,5743.444997146924,5743.444997146924,POINT (103.8497414 1.3353906),1053.5212691663721,567.364900852594,0,0
538,block 180 ANG MO KIO,79.48,294172.63545281056,10730.016210410864,10730.016210410864,POINT (103.8498258 1.3810845500000002),601.2721207468628,993.9705591937907,0,18
539,block 180 BEDOK,90.2258064516129,547936.0455485375,7096.946860014165,7096.946860014165,POINT (103.9110728 1.324443),638.2815923398671,375.6446512389534,0,9
540,block 180 BUKIT BATOK,73.38095238095238,277614.5741341991,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
541,block 180 PASIR RIS,127.0,432350.6293103448,13353.959876046514,13353.959876046514,POINT (103.94350777946352 1.372388),1530.4523475214967,269.5155674069476,0,0
542,block 182 ANG MO KIO,78.66666666666667,304361.67222222226,11646.10442013269,11646.10442013269,POINT (103.84368975 1.3885722999999999),1317.7252497262375,560.6731434629427,1,15
543,block 182 BEDOK,92.57142857142856,556036.488095238,7096.946860014165,7096.946860014165,POINT (103.9110728 1.324443),638.2815923398671,375.6446512389534,0,9
544,block 182 BUKIT BATOK,71.1,280882.1772321428,15403.994540802376,15403.994540802376,POINT (103.75266284937962 1.3758846999999998),5122.985054434597,405.18110235112067,1,0
545,block 182 BUKIT PANJANG,101.53846153846152,529427.8060310966,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
546,block 182 PUNGGOL,118.1818181818182,506654.2922077923,14672.34790761282,14672.34790761282,POINT (103.91353059312286 1.4064038),5462.43494724253,506.16750815724873,0,0
547,block 185 BEDOK,91.36363636363636,544501.5840664712,7016.56940172059,7016.56940172059,POINT (103.9101817 1.3244029),651.5486029857965,474.3405100721429,0,7
548,block 185 BUKIT BATOK,108.63636363636364,442314.9490022173,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
549,block 185 BUKIT PANJANG,102.04347826086956,526441.469126043,15692.412745641155,15692.412745641155,POINT (103.76120534896185 1.3849607499999999),6389.77580202255,1095.781049739916,0,303
550,block 186 BISHAN,145.95,820169.4902439024,9626.362806730527,9626.362806730527,POINT (103.82903026932581 1.36559295),3476.8964086441274,402.81198530142524,1,17
551,block 186 BUKIT BATOK,106.75,402634.0909090909,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
552,block 186 PASIR RIS,126.71428571428572,452056.59523809527,13353.959876046514,13353.959876046514,POINT (103.94350777946352 1.372388),1530.4523475214967,269.5155674069476,0,0
553,block 187 BISHAN,145.11111111111111,845087.1388888889,9626.362806730527,9626.362806730527,POINT (103.82903026932581 1.36559295),3476.8964086441274,402.81198530142524,1,17
554,block 187 PASIR RIS,123.875,444273.9583333333,13353.959876046514,13353.959876046514,POINT (103.94350777946352 1.372388),1530.4523475214967,269.5155674069476,0,0
555,block 188 BISHAN,77.0,447633.7719298246,9626.362806730527,9626.362806730527,POINT (103.82903026932581 1.36559295),3476.8964086441274,402.81198530142524,1,17
556,block 188 BUKIT BATOK,111.85714285714286,453915.125,15350.57920603006,15350.57920603006,POINT (103.75220543614704 1.3750589),5020.855672930695,307.66647126975414,1,0
557,block 188 PASIR RIS,124.41666666666669,439317.5238095238,13353.959876046514,13353.959876046514,POINT (103.94350777946352 1.372388),1530.4523475214967,269.5155674069476,0,0
558,block 19 BEDOK,87.57142857142857,361403.1601382488,9057.217152985671,9057.217152985671,POINT (103.9314714 1.3256702),1853.18802415568,799.6053700989594,1,0
559,block 19 BUKIT MERAH,99.3846153846154,690251.9661710839,1834.627121338543,1834.627121338543,POINT (103.82831840371266 1.2704395),248.7778970666255,1244.6646066973003,0,0
560,block 19 GEYLANG,62.60909090909091,255975.5698336751,4703.10950931338,4703.10950931338,POINT (103.8870563 1.3181862),422.920243142269,402.13140927055673,1,412
561,block 19 HOUGANG,76.66666666666667,295589.4333333333,3358327.068855709,3358327.068855709,POINT (112.38312 30.5177958),3343985.5028289706,3340111.232258422,0,0
562,block 19 KALLANG/WHAMPOA,96.6,514395.0714285715,4502.24597112861,4502.24597112861,POINT (103.8663299 1.3250618),1443.4687309170426,149.38617702407808,0,142
563,block 19 MARINE PARADE,72.5,424135.30340909096,5254.445630521953,5254.445630521953,POINT (103.904665 1.302774),208.02567314987863,451.64683706976643,1,144
564,block 19 QUEENSTOWN,86.1025641025641,501895.46066142514,4320.253848697132,4320.253848697132,POINT (103.79957379999999 1.2872327499999998),637.1041898998827,974.5747721752269,0,90
565,block 19 TOA PAYOH,120.0,526123.1481481481,5743.444997146924,5743.444997146924,POINT (103.8497414 1.3353906),1053.5212691663721,567.364900852594,0,0
566,block 19 WOODLANDS,60.0,249767.1130952381,12884734.693564262,12884734.693564262,POINT (-115.546226 54.0556065),12868995.637003118,12867443.25327658,0,0
567,block 190 BISHAN,125.73333333333332,762779.7777777778,9626.362806730527,9626.362806730527,POINT (103.82903026932581 1.36559295),3476.8964086441274,402.81198530142524,1,17
568,block 191 BISHAN,107.5,579635.0606060605,9626.362806730527,9626.362806730527,POINT (103.82903026932581 1.36559295),3476.8964086441274,402.81198530142524,1,17
569,block 191 PASIR RIS,122.3,437891.6666666667,13353.959876046514,13353.959876046514,POINT (103.94350777946352 1.372388),1530.4523475214967,269.5155674069476,0,0
570,block 191 PUNGGOL,121.375,528466.0735930735,14672.34790761282,14672.34790761282,POINT (103.91353059312286 1.4064038),5462.43494724253,506.16750815724873,0,0
571,block 195 BISHAN,73.84615384615384,433513.95472756407,9549.300637849754,9549.300637849754,POINT (103.83203356097692 1.3659908),3182.6130892712904,459.57555114117594,1,17
572,block 195 SENGKANG,96.52,373181.5723076923,54292.93548373689,54292.93548373689,POINT (103.5763399 1.6834671),42089.528009069414,31721.25041652695,0,0
573,block 195 TOA PAYOH,66.01754385964912,241364.78046202465,5955.658804997417,5955.658804997417,POINT (103.84914197460714 1.33722195),1257.0670580076555,745.9638754480519,0,0
574,block 2 BEDOK,87.66666666666667,315854.9614820566,9057.217152985671,9057.217152985671,POINT (103.9314714 1.3256702),1853.18802415568,799.6053700989594,1,0
575,block 2 BUKIT MERAH,75.37931034482759,358940.2776236088,1834.627121338543,1834.627121338543,POINT (103.82831840371266 1.2704395),248.7778970666255,1244.6646066973003,0,0
576,block 2 BUKIT TIMAH,121.89285714285714,700147.8634085214,263575.98638049024,263575.98638049024,POINT (101.4670762 1.5112818),253640.57213193268,248446.00543563213,0,0
